Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
29/11/2017,PHI,WSH,118,113,NBA_2018
28/11/2017,MIN,WSH,89,92,NBA_2018
19/11/2017,TOR,WSH,100,91,NBA_2018
17/11/2017,WSH,MIA,88,91,NBA_2018
15/11/2017,MIA,WSH,93,102,NBA_2018
07/11/2017,WSH,DAL,99,113,NBA_2018
05/11/2017,TOR,WSH,96,107,NBA_2018
03/11/2017,WSH,CLE,122,130,NBA_2018
18/10/2017,WSH,PHI,120,115,NBA_2018
15/05/2017,BOS,WSH,115,105,NBA_2017
12/05/2017,WSH,BOS,92,91,NBA_2017
10/05/2017,BOS,WSH,123,101,NBA_2017
07/05/2017,WSH,BOS,121,102,NBA_2017
04/05/2017,WSH,BOS,116,89,NBA_2017
02/05/2017,BOS,WSH,129,119,NBA_2017
30/04/2017,BOS,WSH,123,111,NBA_2017
12/04/2017,MIA,WSH,110,102,NBA_2017
08/04/2017,WSH,MIA,103,106,NBA_2017
06/04/2017,NY,WSH,103,106,NBA_2017
25/03/2017,CLE,WSH,115,127,NBA_2017
24/03/2017,WSH,BKN,129,108,NBA_2017
20/03/2017,BOS,WSH,110,102,NBA_2017
15/03/2017,WSH,DAL,107,112,NBA_2017
13/03/2017,MIN,WSH,119,104,NBA_2017
05/03/2017,WSH,ORL,115,114,NBA_2017
03/03/2017,WSH,TOR,106,114,NBA_2017
01/03/2017,TOR,WSH,96,105,NBA_2017
24/02/2017,PHI,WSH,120,112,NBA_2017
08/02/2017,BKN,WSH,110,114,NBA_2017
06/02/2017,WSH,CLE,135,140,NBA_2017
31/01/2017,WSH,NY,117,101,NBA_2017
24/01/2017,WSH,BOS,123,108,NBA_2017
19/01/2017,NY,WSH,110,113,NBA_2017
18/01/2017,WSH,MEM,104,101,NBA_2017
14/01/2017,WSH,PHI,109,93,NBA_2017
11/01/2017,BOS,WSH,117,108,NBA_2017
06/01/2017,WSH,MIN,112,105,NBA_2017
03/01/2017,DAL,WSH,113,105,NBA_2017
02/01/2017,HOU,WSH,101,91,NBA_2017
30/12/2016,WSH,BKN,118,95,NBA_2017
12/12/2016,MIA,WSH,112,101,NBA_2017
06/12/2016,WSH,ORL,116,124,NBA_2017
05/12/2016,BKN,WSH,113,118,NBA_2017
02/12/2016,SA,WSH,107,105,NBA_2017
26/11/2016,WSH,SA,100,112,NBA_2017
25/11/2016,ORL,WSH,91,94,NBA_2017
19/11/2016,WSH,MIA,111,114,NBA_2017
17/11/2016,WSH,NY,119,112,NBA_2017
16/11/2016,PHI,WSH,109,102,NBA_2017
11/11/2016,WSH,CLE,94,105,NBA_2017
09/11/2016,WSH,BOS,118,93,NBA_2017
07/11/2016,WSH,HOU,106,114,NBA_2017
05/11/2016,ORL,WSH,88,86,NBA_2017
02/11/2016,WSH,TOR,103,113,NBA_2017
30/10/2016,MEM,WSH,112,103,NBA_2017
11/04/2016,BKN,WSH,111,120,NBA_2016
06/04/2016,WSH,BKN,121,103,NBA_2016
25/03/2016,WSH,MIN,129,132,NBA_2016
19/03/2016,WSH,NY,99,89,NBA_2016
17/03/2016,PHI,WSH,94,99,NBA_2016
04/03/2016,CLE,WSH,108,83,NBA_2016
02/03/2016,MIN,WSH,98,104,NBA_2016
29/02/2016,WSH,PHI,116,108,NBA_2016
28/02/2016,WSH,CLE,113,99,NBA_2016
26/02/2016,PHI,WSH,94,103,NBA_2016
20/02/2016,MIA,WSH,114,94,NBA_2016
09/02/2016,NY,WSH,108,111,NBA_2016
05/02/2016,WSH,PHI,106,94,NBA_2016
30/01/2016,HOU,WSH,122,123,NBA_2016
26/01/2016,TOR,WSH,106,89,NBA_2016
25/01/2016,WSH,BOS,91,116,NBA_2016
20/01/2016,WSH,MIA,106,87,NBA_2016
16/01/2016,WSH,BOS,117,119,NBA_2016
09/01/2016,ORL,WSH,99,105,NBA_2016
08/01/2016,WSH,TOR,88,97,NBA_2016
06/01/2016,WSH,CLE,115,121,NBA_2016
03/01/2016,WSH,MIA,75,97,NBA_2016
01/01/2016,WSH,ORL,103,91,NBA_2016
30/12/2015,TOR,WSH,94,91,NBA_2016
26/12/2015,BKN,WSH,96,111,NBA_2016
23/12/2015,WSH,MEM,100,91,NBA_2016
16/12/2015,SA,WSH,114,95,NBA_2016
14/12/2015,MEM,WSH,112,95,NBA_2016
12/12/2015,DAL,WSH,111,114,NBA_2016
09/12/2015,WSH,HOU,103,109,NBA_2016
07/12/2015,MIA,WSH,103,114,NBA_2016
06/12/2015,WSH,DAL,104,116,NBA_2016
01/12/2015,CLE,WSH,85,97,NBA_2016
28/11/2015,WSH,TOR,82,84,NBA_2016
27/11/2015,BOS,WSH,111,78,NBA_2016
14/11/2015,WSH,ORL,108,99,NBA_2016
06/11/2015,BOS,WSH,118,98,NBA_2016
04/11/2015,WSH,SA,102,99,NBA_2016
31/10/2015,WSH,NY,110,117,NBA_2016
28/10/2015,ORL,WSH,87,88,NBA_2016
26/04/2015,WSH,TOR,125,94,NBA_2015
24/04/2015,WSH,TOR,106,99,NBA_2015
21/04/2015,TOR,WSH,106,117,NBA_2015
18/04/2015,TOR,WSH,86,93,NBA_2015
15/04/2015,CLE,WSH,113,108,NBA_2015
10/04/2015,BKN,WSH,117,80,NBA_2015
08/04/2015,PHI,WSH,90,119,NBA_2015
04/04/2015,MEM,WSH,83,92,NBA_2015
03/04/2015,WSH,NY,101,87,NBA_2015
01/04/2015,WSH,PHI,106,93,NBA_2015
29/03/2015,WSH,HOU,91,99,NBA_2015
12/03/2015,WSH,MEM,107,87,NBA_2015
06/03/2015,WSH,MIA,99,97,NBA_2015
27/02/2015,PHI,WSH,89,81,NBA_2015
25/02/2015,MIN,WSH,97,77,NBA_2015
20/02/2015,WSH,CLE,89,127,NBA_2015
11/02/2015,TOR,WSH,95,93,NBA_2015
09/02/2015,WSH,ORL,96,80,NBA_2015
07/02/2015,WSH,BKN,114,77,NBA_2015
31/01/2015,WSH,TOR,116,120,NBA_2015
19/01/2015,WSH,PHI,111,76,NBA_2015
17/01/2015,BKN,WSH,90,99,NBA_2015
16/01/2015,WSH,BKN,80,102,NBA_2015
13/01/2015,WSH,SA,101,93,NBA_2015
07/01/2015,WSH,NY,101,91,NBA_2015
03/01/2015,SA,WSH,101,92,NBA_2015
30/12/2014,DAL,WSH,114,87,NBA_2015
29/12/2014,HOU,WSH,103,104,NBA_2015
27/12/2014,WSH,BOS,101,88,NBA_2015
25/12/2014,NY,WSH,91,102,NBA_2015
19/12/2014,MIA,WSH,103,105,NBA_2015
16/12/2014,WSH,MIN,109,95,NBA_2015
10/12/2014,ORL,WSH,89,91,NBA_2015
08/12/2014,WSH,BOS,133,132,NBA_2015
07/12/2014,BOS,WSH,101,93,NBA_2015
01/12/2014,WSH,MIA,107,86,NBA_2015
26/11/2014,CLE,WSH,113,87,NBA_2015
21/11/2014,WSH,CLE,91,78,NBA_2015
19/11/2014,WSH,DAL,102,105,NBA_2015
15/11/2014,WSH,ORL,98,93,NBA_2015
07/11/2014,TOR,WSH,103,84,NBA_2015
04/11/2014,NY,WSH,83,98,NBA_2015
30/10/2014,ORL,WSH,98,105,NBA_2015
29/10/2014,MIA,WSH,107,95,NBA_2015
16/04/2014,BOS,WSH,102,118,NBA_2014
14/04/2014,WSH,MIA,114,93,NBA_2014
11/04/2014,ORL,WSH,86,96,NBA_2014
04/04/2014,NY,WSH,89,90,NBA_2014
02/04/2014,WSH,BOS,118,92,NBA_2014
15/03/2014,WSH,BKN,101,94,NBA_2014
14/03/2014,ORL,WSH,101,105,NBA_2014
10/03/2014,MIA,WSH,99,90,NBA_2014
03/03/2014,WSH,MEM,104,110,NBA_2014
01/03/2014,PHI,WSH,103,122,NBA_2014
27/02/2014,TOR,WSH,129,134,NBA_2014
25/02/2014,WSH,ORL,115,106,NBA_2014
23/02/2014,CLE,WSH,83,96,NBA_2014
18/02/2014,WSH,TOR,93,103,NBA_2014
12/02/2014,HOU,WSH,113,112,NBA_2014
11/02/2014,MEM,WSH,92,89,NBA_2014
07/02/2014,WSH,CLE,113,115,NBA_2014
05/02/2014,WSH,SA,118,125,NBA_2014
22/01/2014,WSH,BOS,111,113,NBA_2014
20/01/2014,WSH,PHI,107,99,NBA_2014
15/01/2014,WSH,MIA,114,97,NBA_2014
11/01/2014,WSH,HOU,107,114,NBA_2014
03/01/2014,WSH,TOR,88,101,NBA_2014
01/01/2014,WSH,DAL,78,87,NBA_2014
27/12/2013,MIN,WSH,120,98,NBA_2014
21/12/2013,BOS,WSH,99,106,NBA_2014
18/12/2013,BKN,WSH,107,113,NBA_2014
16/12/2013,NY,WSH,101,102,NBA_2014
02/12/2013,WSH,ORL,98,80,NBA_2014
23/11/2013,WSH,NY,98,89,NBA_2014
22/11/2013,TOR,WSH,96,88,NBA_2014
20/11/2013,CLE,WSH,91,98,NBA_2014
19/11/2013,WSH,MIN,104,100,NBA_2014
16/11/2013,WSH,CLE,96,103,NBA_2014
13/11/2013,SA,WSH,92,79,NBA_2014
12/11/2013,DAL,WSH,105,95,NBA_2014
08/11/2013,WSH,BKN,112,108,NBA_2014
06/11/2013,PHI,WSH,102,116,NBA_2014
03/11/2013,MIA,WSH,103,93,NBA_2014
01/11/2013,WSH,PHI,102,109,NBA_2014
15/04/2013,BKN,WSH,106,101,NBA_2013
12/04/2013,WSH,PHI,86,97,NBA_2013
10/04/2013,WSH,MIA,98,103,NBA_2013
09/04/2013,NY,WSH,120,99,NBA_2013
07/04/2013,BOS,WSH,107,96,NBA_2013
03/04/2013,TOR,WSH,88,78,NBA_2013
31/03/2013,WSH,TOR,109,92,NBA_2013
29/03/2013,ORL,WSH,97,92,NBA_2013
25/03/2013,WSH,MEM,107,94,NBA_2013
12/03/2013,CLE,WSH,95,90,NBA_2013
08/03/2013,BKN,WSH,95,78,NBA_2013
06/03/2013,MIN,WSH,87,82,NBA_2013
03/03/2013,WSH,PHI,90,87,NBA_2013
01/03/2013,WSH,NY,88,96,NBA_2013
25/02/2013,TOR,WSH,84,90,NBA_2013
23/02/2013,WSH,HOU,105,103,NBA_2013
19/02/2013,WSH,TOR,88,96,NBA_2013
08/02/2013,WSH,BKN,89,74,NBA_2013
06/02/2013,WSH,NY,106,96,NBA_2013
02/02/2013,SA,WSH,96,86,NBA_2013
01/02/2013,MEM,WSH,85,76,NBA_2013
30/01/2013,PHI,WSH,92,84,NBA_2013
25/01/2013,WSH,MIN,114,101,NBA_2013
14/01/2013,WSH,ORL,120,91,NBA_2013
06/01/2013,MIA,WSH,99,71,NBA_2013
04/01/2013,WSH,BKN,113,115,NBA_2013
01/01/2013,WSH,DAL,94,103,NBA_2013
28/12/2012,WSH,ORL,105,97,NBA_2013
26/12/2012,WSH,CLE,84,87,NBA_2013
19/12/2012,ORL,WSH,90,83,NBA_2013
15/12/2012,MIA,WSH,102,72,NBA_2013
12/12/2012,HOU,WSH,99,93,NBA_2013
04/12/2012,WSH,MIA,105,101,NBA_2013
30/11/2012,NY,WSH,108,87,NBA_2013
26/11/2012,WSH,SA,92,118,NBA_2013
14/11/2012,DAL,WSH,107,101,NBA_2013
07/11/2012,BOS,WSH,100,94,NBA_2013
03/11/2012,WSH,BOS,86,89,NBA_2013
30/10/2012,CLE,WSH,94,84,NBA_2013
26/04/2012,WSH,MIA,104,70,NBA_2012
25/04/2012,CLE,WSH,85,96,NBA_2012
21/04/2012,MIA,WSH,84,86,NBA_2012
14/04/2012,WSH,CLE,89,98,NBA_2012
13/04/2012,NY,WSH,103,65,NBA_2012
10/04/2012,WSH,ORL,93,85,NBA_2012
06/04/2012,BKN,WSH,110,98,NBA_2012
01/04/2012,TOR,WSH,99,92,NBA_2012
30/03/2012,WSH,PHI,97,76,NBA_2012
25/03/2012,BOS,WSH,88,76,NBA_2012
21/03/2012,BKN,WSH,89,108,NBA_2012
18/03/2012,MEM,WSH,97,92,NBA_2012
13/03/2012,DAL,WSH,107,98,NBA_2012
12/03/2012,SA,WSH,112,97,NBA_2012
03/03/2012,WSH,CLE,101,98,NBA_2012
29/02/2012,WSH,ORL,95,102,NBA_2012
10/02/2012,WSH,MIA,89,106,NBA_2012
08/02/2012,WSH,NY,93,107,NBA_2012
06/02/2012,WSH,TOR,111,108,NBA_2012
03/02/2012,TOR,WSH,106,89,NBA_2012
01/02/2012,ORL,WSH,109,103,NBA_2012
27/01/2012,HOU,WSH,103,76,NBA_2012
23/01/2012,PHI,WSH,103,83,NBA_2012
22/01/2012,WSH,BOS,94,100,NBA_2012
16/01/2012,WSH,HOU,106,114,NBA_2012
14/01/2012,WSH,PHI,90,103,NBA_2012
13/01/2012,PHI,WSH,120,89,NBA_2012
10/01/2012,WSH,TOR,93,78,NBA_2012
08/01/2012,WSH,MIN,72,93,NBA_2012
06/01/2012,WSH,NY,96,99,NBA_2012
04/01/2012,ORL,WSH,103,85,NBA_2012
02/01/2012,BOS,WSH,100,92,NBA_2012
01/01/2012,WSH,BOS,86,94,NBA_2012
26/12/2011,WSH,BKN,84,90,NBA_2012
13/04/2011,CLE,WSH,100,93,NBA_2011
11/04/2011,WSH,BOS,95,94,NBA_2011
08/04/2011,BOS,WSH,104,88,NBA_2011
01/04/2011,WSH,CLE,115,107,NBA_2011
30/03/2011,WSH,MIA,107,123,NBA_2011
20/03/2011,WSH,BKN,98,92,NBA_2011
18/03/2011,TOR,WSH,116,107,NBA_2011
05/03/2011,WSH,MIN,103,96,NBA_2011
26/02/2011,WSH,DAL,99,105,NBA_2011
25/02/2011,MIA,WSH,121,113,NBA_2011
23/02/2011,PHI,WSH,117,94,NBA_2011
16/02/2011,ORL,WSH,101,76,NBA_2011
13/02/2011,CLE,WSH,100,115,NBA_2011
12/02/2011,WSH,SA,94,118,NBA_2011
04/02/2011,WSH,ORL,92,110,NBA_2011
31/01/2011,DAL,WSH,102,92,NBA_2011
29/01/2011,MEM,WSH,107,93,NBA_2011
24/01/2011,NY,WSH,115,106,NBA_2011
22/01/2011,WSH,BOS,85,83,NBA_2011
15/01/2011,WSH,TOR,98,95,NBA_2011
13/01/2011,MIN,WSH,109,97,NBA_2011
07/01/2011,WSH,BKN,97,77,NBA_2011
05/01/2011,PHI,WSH,109,97,NBA_2011
27/12/2010,HOU,WSH,100,93,NBA_2011
26/12/2010,SA,WSH,94,80,NBA_2011
18/12/2010,WSH,MIA,94,95,NBA_2011
16/12/2010,BKN,WSH,97,89,NBA_2011
10/12/2010,WSH,NY,95,101,NBA_2011
01/12/2010,TOR,WSH,127,108,NBA_2011
29/11/2010,MIA,WSH,105,94,NBA_2011
27/11/2010,WSH,ORL,99,100,NBA_2011
23/11/2010,WSH,PHI,116,114,NBA_2011
19/11/2010,WSH,MEM,89,86,NBA_2011
17/11/2010,BOS,WSH,114,83,NBA_2011
16/11/2010,WSH,TOR,109,94,NBA_2011
10/11/2010,WSH,HOU,98,91,NBA_2011
06/11/2010,WSH,CLE,102,107,NBA_2011
05/11/2010,NY,WSH,112,91,NBA_2011
02/11/2010,WSH,PHI,116,115,NBA_2011
28/10/2010,ORL,WSH,112,83,NBA_2011
12/04/2010,NY,WSH,114,103,NBA_2010
09/04/2010,BOS,WSH,96,106,NBA_2010
07/04/2010,ORL,WSH,121,94,NBA_2010
04/04/2010,WSH,BKN,109,99,NBA_2010
30/03/2010,HOU,WSH,98,94,NBA_2010
13/03/2010,WSH,ORL,95,109,NBA_2010
09/03/2010,WSH,HOU,88,96,NBA_2010
07/03/2010,BOS,WSH,86,83,NBA_2010
28/02/2010,BKN,WSH,85,89,NBA_2010
26/02/2010,WSH,NY,116,118,NBA_2010
24/02/2010,WSH,MEM,94,99,NBA_2010
20/02/2010,TOR,WSH,109,104,NBA_2010
17/02/2010,WSH,MIN,108,99,NBA_2010
05/02/2010,ORL,WSH,91,92,NBA_2010
03/02/2010,NY,WSH,107,85,NBA_2010
01/02/2010,WSH,BOS,88,99,NBA_2010
30/01/2010,WSH,NY,106,96,NBA_2010
29/01/2010,BKN,WSH,79,81,NBA_2010
22/01/2010,WSH,MIA,88,112,NBA_2010
20/01/2010,WSH,DAL,93,94,NBA_2010
08/01/2010,WSH,ORL,104,97,NBA_2010
06/01/2010,CLE,WSH,121,98,NBA_2010
05/01/2010,PHI,WSH,97,104,NBA_2010
02/01/2010,WSH,SA,86,97,NBA_2010
28/12/2009,MEM,WSH,116,111,NBA_2010
26/12/2009,MIN,WSH,101,89,NBA_2010
22/12/2009,WSH,PHI,105,98,NBA_2010
10/12/2009,WSH,BOS,102,104,NBA_2010
04/12/2009,WSH,TOR,107,109,NBA_2010
01/12/2009,TOR,WSH,102,106,NBA_2010
27/11/2009,MIA,WSH,84,94,NBA_2010
24/11/2009,WSH,PHI,108,107,NBA_2010
21/11/2009,SA,WSH,106,84,NBA_2010
18/11/2009,WSH,CLE,108,91,NBA_2010
10/11/2009,MIA,WSH,90,76,NBA_2010
04/11/2009,WSH,MIA,89,93,NBA_2010
03/11/2009,CLE,WSH,102,90,NBA_2010
31/10/2009,WSH,BKN,123,104,NBA_2010
27/10/2009,DAL,WSH,91,102,NBA_2010
13/04/2009,WSH,TOR,96,97,NBA_2009
10/04/2009,TOR,WSH,98,100,NBA_2009
08/04/2009,CLE,WSH,98,86,NBA_2009
04/04/2009,WSH,MIA,104,118,NBA_2009
02/04/2009,WSH,CLE,109,101,NBA_2009
01/04/2009,MEM,WSH,112,107,NBA_2009
13/03/2009,WSH,ORL,103,112,NBA_2009
09/03/2009,MIN,WSH,99,110,NBA_2009
07/03/2009,DAL,WSH,119,103,NBA_2009
06/03/2009,SA,WSH,100,78,NBA_2009
25/02/2009,WSH,PHI,98,106,NBA_2009
21/02/2009,WSH,SA,67,98,NBA_2009
20/02/2009,BKN,WSH,96,107,NBA_2009
17/02/2009,WSH,MIN,111,103,NBA_2009
02/02/2009,WSH,MEM,97,113,NBA_2009
30/01/2009,PHI,WSH,104,94,NBA_2009
28/01/2009,MIA,WSH,93,71,NBA_2009
16/01/2009,WSH,NY,96,89,NBA_2009
14/01/2009,NY,WSH,128,122,NBA_2009
07/01/2009,WSH,TOR,93,99,NBA_2009
06/01/2009,ORL,WSH,89,80,NBA_2009
04/01/2009,WSH,CLE,80,77,NBA_2009
02/01/2009,BOS,WSH,108,83,NBA_2009
29/12/2008,HOU,WSH,87,89,NBA_2009
25/12/2008,CLE,WSH,93,89,NBA_2009
21/12/2008,WSH,DAL,86,97,NBA_2009
19/12/2008,WSH,PHI,103,109,NBA_2009
13/12/2008,PHI,WSH,104,89,NBA_2009
11/12/2008,WSH,BOS,88,122,NBA_2009
02/12/2008,BKN,WSH,88,108,NBA_2009
27/11/2008,WSH,ORL,90,105,NBA_2009
22/11/2008,NY,WSH,122,117,NBA_2009
21/11/2008,WSH,HOU,91,103,NBA_2009
18/11/2008,WSH,MIA,87,94,NBA_2009
14/11/2008,MIA,WSH,97,77,NBA_2009
29/10/2008,WSH,BKN,85,95,NBA_2009
09/04/2024,MEM,SA,87,102,NBA_2024
07/04/2024,SA,PHI,126,133,NBA_2024
29/03/2024,SA,NY,130,126,NBA_2024
22/03/2024,SA,MEM,97,99,NBA_2024
19/03/2024,SA,DAL,107,113,NBA_2024
17/03/2024,SA,BKN,122,115,NBA_2024
12/03/2024,SA,HOU,101,103,NBA_2024
05/03/2024,HOU,SA,114,101,NBA_2024
27/02/2024,MIN,SA,114,105,NBA_2024
14/02/2024,DAL,SA,116,93,NBA_2024
12/02/2024,TOR,SA,99,122,NBA_2024
10/02/2024,BKN,SA,123,103,NBA_2024
08/02/2024,ORL,SA,127,111,NBA_2024
07/02/2024,MIA,SA,116,104,NBA_2024
03/02/2024,SA,CLE,101,117,NBA_2024
31/01/2024,SA,ORL,98,108,NBA_2024
27/01/2024,SA,MIN,113,112,NBA_2024
22/01/2024,PHI,SA,133,123,NBA_2024
17/01/2024,BOS,SA,117,98,NBA_2024
07/01/2024,CLE,SA,117,115,NBA_2024
02/01/2024,MEM,SA,106,98,NBA_2024
31/12/2023,SA,BOS,101,134,NBA_2024
23/12/2023,DAL,SA,144,119,NBA_2024
11/12/2023,HOU,SA,93,82,NBA_2024
06/12/2023,MIN,SA,102,94,NBA_2024
18/11/2023,SA,MEM,108,120,NBA_2024
12/11/2023,SA,MIA,113,118,NBA_2024
10/11/2023,SA,MIN,110,117,NBA_2024
08/11/2023,NY,SA,126,105,NBA_2024
05/11/2023,SA,TOR,116,123,NBA_2024
27/10/2023,SA,HOU,126,122,NBA_2024
25/10/2023,SA,DAL,119,126,NBA_2024
09/04/2023,DAL,SA,117,138,NBA_2023
08/04/2023,SA,MIN,131,151,NBA_2023
26/03/2023,BOS,SA,137,93,NBA_2023
17/03/2023,SA,MEM,120,126,NBA_2023
15/03/2023,SA,DAL,128,137,NBA_2023
14/03/2023,SA,ORL,132,114,NBA_2023
05/03/2023,HOU,SA,142,110,NBA_2023
04/03/2023,SA,HOU,110,122,NBA_2023
23/02/2023,DAL,SA,142,116,NBA_2023
13/02/2023,CLE,SA,117,109,NBA_2023
08/02/2023,TOR,SA,112,98,NBA_2023
03/02/2023,SA,PHI,125,137,NBA_2023
17/01/2023,SA,BKN,106,98,NBA_2023
11/01/2023,MEM,SA,135,129,NBA_2023
09/01/2023,MEM,SA,121,113,NBA_2023
07/01/2023,SA,BOS,116,121,NBA_2023
04/01/2023,NY,SA,117,114,NBA_2023
02/01/2023,BKN,SA,139,103,NBA_2023
31/12/2022,SA,DAL,125,126,NBA_2023
29/12/2022,SA,NY,122,115,NBA_2023
23/12/2022,ORL,SA,133,113,NBA_2023
19/12/2022,HOU,SA,105,124,NBA_2023
17/12/2022,SA,MIA,101,111,NBA_2023
12/12/2022,SA,CLE,112,111,NBA_2023
10/12/2022,MIA,SA,111,115,NBA_2023
08/12/2022,SA,HOU,118,109,NBA_2023
09/11/2022,SA,MEM,122,124,NBA_2023
02/11/2022,SA,TOR,100,143,NBA_2023
30/10/2022,SA,MIN,107,98,NBA_2023
26/10/2022,MIN,SA,134,122,NBA_2023
24/10/2022,MIN,SA,106,115,NBA_2023
22/10/2022,PHI,SA,105,114,NBA_2023
10/04/2022,DAL,SA,130,120,NBA_2022
07/04/2022,MIN,SA,127,121,NBA_2022
30/03/2022,SA,MEM,111,112,NBA_2022
28/03/2022,HOU,SA,120,123,NBA_2022
14/03/2022,SA,MIN,139,149,NBA_2022
09/03/2022,SA,TOR,104,119,NBA_2022
28/02/2022,MEM,SA,118,105,NBA_2022
26/02/2022,MIA,SA,133,129,NBA_2022
09/02/2022,CLE,SA,105,92,NBA_2022
04/02/2022,SA,HOU,131,106,NBA_2022
03/02/2022,SA,MIA,95,112,NBA_2022
26/01/2022,SA,MEM,110,118,NBA_2022
25/01/2022,HOU,SA,104,134,NBA_2022
23/01/2022,SA,PHI,109,115,NBA_2022
21/01/2022,SA,BKN,102,117,NBA_2022
14/01/2022,SA,CLE,109,114,NBA_2022
12/01/2022,SA,HOU,124,128,NBA_2022
10/01/2022,NY,SA,111,96,NBA_2022
09/01/2022,BKN,SA,121,119,NBA_2022
07/01/2022,PHI,SA,119,100,NBA_2022
05/01/2022,BOS,SA,97,99,NBA_2022
04/01/2022,TOR,SA,129,104,NBA_2022
31/12/2021,MEM,SA,118,105,NBA_2022
07/12/2021,SA,NY,109,121,NBA_2022
26/11/2021,SA,BOS,96,88,NBA_2022
18/11/2021,MIN,SA,115,90,NBA_2022
12/11/2021,SA,DAL,109,123,NBA_2022
05/11/2021,ORL,SA,89,102,NBA_2022
03/11/2021,SA,DAL,108,109,NBA_2022
28/10/2021,DAL,SA,104,99,NBA_2022
20/10/2021,SA,ORL,123,97,NBA_2022
19/05/2021,MEM,SA,100,96,NBA_2021
13/05/2021,NY,SA,102,98,NBA_2021
12/05/2021,BKN,SA,128,116,NBA_2021
02/05/2021,SA,PHI,111,113,NBA_2021
30/04/2021,BOS,SA,143,140,NBA_2021
28/04/2021,MIA,SA,116,111,NBA_2021
21/04/2021,SA,MIA,87,107,NBA_2021
14/04/2021,TOR,SA,117,112,NBA_2021
12/04/2021,ORL,SA,97,120,NBA_2021
11/04/2021,DAL,SA,117,119,NBA_2021
05/04/2021,SA,CLE,101,125,NBA_2021
19/03/2021,CLE,SA,110,116,NBA_2021
14/03/2021,PHI,SA,134,99,NBA_2021
12/03/2021,SA,ORL,104,77,NBA_2021
10/03/2021,DAL,SA,115,104,NBA_2021
02/03/2021,SA,NY,119,93,NBA_2021
01/03/2021,SA,BKN,113,124,NBA_2021
06/02/2021,HOU,SA,106,111,NBA_2021
03/02/2021,SA,MIN,111,108,NBA_2021
01/02/2021,SA,MEM,102,133,NBA_2021
30/01/2021,SA,MEM,112,129,NBA_2021
27/01/2021,SA,BOS,110,106,NBA_2021
22/01/2021,SA,DAL,117,122,NBA_2021
16/01/2021,SA,HOU,103,91,NBA_2021
14/01/2021,SA,HOU,105,109,NBA_2021
10/01/2021,MIN,SA,96,88,NBA_2021
09/01/2021,MIN,SA,122,125,NBA_2021
26/12/2020,SA,TOR,119,114,NBA_2021
23/12/2020,MEM,SA,119,131,NBA_2021
11/08/2020,SA,HOU,123,105,NBA_2020
03/08/2020,PHI,SA,132,130,NBA_2020
02/08/2020,MEM,SA,106,108,NBA_2020
25/07/2020,SA,BKN,119,124,NBA_2020
10/03/2020,SA,DAL,119,109,NBA_2020
08/03/2020,CLE,SA,132,129,NBA_2020
06/03/2020,BKN,SA,139,120,NBA_2020
29/02/2020,SA,ORL,114,113,NBA_2020
26/02/2020,SA,DAL,103,109,NBA_2020
26/01/2020,SA,TOR,106,110,NBA_2020
19/01/2020,SA,MIA,107,102,NBA_2020
15/01/2020,MIA,SA,106,100,NBA_2020
12/01/2020,TOR,SA,104,105,NBA_2020
10/01/2020,MEM,SA,134,121,NBA_2020
08/01/2020,BOS,SA,114,129,NBA_2020
26/12/2019,DAL,SA,102,98,NBA_2020
23/12/2019,MEM,SA,115,145,NBA_2020
19/12/2019,SA,BKN,118,105,NBA_2020
16/12/2019,HOU,SA,109,107,NBA_2020
12/12/2019,SA,CLE,109,117,NBA_2020
03/12/2019,SA,HOU,135,133,NBA_2020
27/11/2019,SA,MIN,101,113,NBA_2020
23/11/2019,NY,SA,104,111,NBA_2020
22/11/2019,PHI,SA,115,104,NBA_2020
18/11/2019,DAL,SA,117,110,NBA_2020
15/11/2019,ORL,SA,111,109,NBA_2020
13/11/2019,MIN,SA,129,114,NBA_2020
11/11/2019,SA,MEM,109,113,NBA_2020
09/11/2019,SA,BOS,115,135,NBA_2020
23/10/2019,SA,NY,120,111,NBA_2020
10/04/2019,SA,DAL,105,94,NBA_2019
07/04/2019,CLE,SA,90,112,NBA_2019
28/03/2019,SA,CLE,116,110,NBA_2019
24/03/2019,BOS,SA,96,115,NBA_2019
22/03/2019,HOU,SA,111,105,NBA_2019
20/03/2019,SA,MIA,105,110,NBA_2019
15/03/2019,SA,NY,109,83,NBA_2019
12/03/2019,DAL,SA,105,112,NBA_2019
25/02/2019,BKN,SA,101,85,NBA_2019
24/02/2019,NY,SA,130,118,NBA_2019
22/02/2019,TOR,SA,120,117,NBA_2019
12/02/2019,MEM,SA,107,108,NBA_2019
31/01/2019,SA,BKN,117,114,NBA_2019
23/01/2019,PHI,SA,122,120,NBA_2019
18/01/2019,MIN,SA,113,116,NBA_2019
16/01/2019,DAL,SA,101,105,NBA_2019
09/01/2019,MEM,SA,96,86,NBA_2019
05/01/2019,SA,MEM,108,88,NBA_2019
03/01/2019,SA,TOR,125,107,NBA_2019
31/12/2018,SA,BOS,120,111,NBA_2019
22/12/2018,HOU,SA,108,101,NBA_2019
21/12/2018,SA,MIN,124,98,NBA_2019
19/12/2018,ORL,SA,90,129,NBA_2019
17/12/2018,SA,PHI,123,96,NBA_2019
30/11/2018,SA,HOU,105,136,NBA_2019
