date,team_1,score_1,score_2,team_2,game_url
07/Apr,Arizona Coyotes,1,5,St. Louis Blues,usa/nhl-2008-2009/arizona-coyotes-st-louis-blues-GCdP7EKN/
04/Apr,Dallas Stars,5,4,St. Louis Blues,usa/nhl-2008-2009/dallas-stars-st-louis-blues-r1DaaAUr/
02/Apr,Detroit Red Wings,4,5,St. Louis Blues,usa/nhl-2008-2009/detroit-red-wings-st-louis-blues-0IgO7rsB/
26/Mar,St. Louis Blues,4,2,Vancouver Canucks,usa/nhl-2008-2009/st-louis-blues-vancouver-canucks-KxsqVjaR/
24/Mar,St. Louis Blues,2,0,Los Angeles Kings,usa/nhl-2008-2009/st-louis-blues-los-angeles-kings-lIfISrEm/
20/Mar,Calgary Flames,2,3,St. Louis Blues,usa/nhl-2008-2009/calgary-flames-st-louis-blues-phQTHy59/
19/Mar,Vancouver Canucks,3,0,St. Louis Blues,usa/nhl-2008-2009/vancouver-canucks-st-louis-blues-Sbh5B7ND/
17/Mar,Edmonton Oilers,2,1,St. Louis Blues,usa/nhl-2008-2009/edmonton-oilers-st-louis-blues-CjS0Odct/
15/Mar,St. Louis Blues,5,3,Minnesota Wild,usa/nhl-2008-2009/st-louis-blues-minnesota-wild-ruCE9iKu/
14/Mar,St. Louis Blues,2,5,Detroit Red Wings,usa/nhl-2008-2009/st-louis-blues-detroit-red-wings-IBHvSVJj/
12/Mar,St. Louis Blues,3,1,San Jose Sharks,usa/nhl-2008-2009/st-louis-blues-san-jose-sharks-2BTxDmG8/
10/Mar,St. Louis Blues,5,2,Dallas Stars,usa/nhl-2008-2009/st-louis-blues-dallas-stars-jyS5ppP3/
07/Mar,Florida Panthers,5,3,St. Louis Blues,usa/nhl-2008-2009/florida-panthers-st-louis-blues-0U3e5WIA/
06/Mar,Tampa Bay Lightning,3,4,St. Louis Blues,usa/nhl-2008-2009/tampa-bay-lightning-st-louis-blues-AJV2008d/
03/Mar,St. Louis Blues,0,5,Detroit Red Wings,usa/nhl-2008-2009/st-louis-blues-detroit-red-wings-zNjmD22f/
28/Feb,Arizona Coyotes,1,3,St. Louis Blues,usa/nhl-2008-2009/arizona-coyotes-st-louis-blues-EmKb5cE7/
26/Feb,Dallas Stars,1,3,St. Louis Blues,usa/nhl-2008-2009/dallas-stars-st-louis-blues-IT0s0D9O/
24/Feb,St. Louis Blues,2,1,Arizona Coyotes,usa/nhl-2008-2009/st-louis-blues-arizona-coyotes-nwGIEsmM/
21/Feb,St. Louis Blues,0,1,Nashville Predators,usa/nhl-2008-2009/st-louis-blues-nashville-predators-n18KO17D/
19/Feb,Nashville Predators,1,2,St. Louis Blues,usa/nhl-2008-2009/nashville-predators-st-louis-blues-YyHKy6n5/
16/Feb,St. Louis Blues,2,1,New York Rangers,usa/nhl-2008-2009/st-louis-blues-new-york-rangers-zNbLuuv3/
12/Feb,Nashville Predators,4,3,St. Louis Blues,usa/nhl-2008-2009/nashville-predators-st-louis-blues-hl2Cp3fe/
10/Feb,St. Louis Blues,4,6,Vancouver Canucks,usa/nhl-2008-2009/st-louis-blues-vancouver-canucks-6HoTogmO/
05/Feb,St. Louis Blues,1,2,Edmonton Oilers,usa/nhl-2008-2009/st-louis-blues-edmonton-oilers-G6ZPIu0g/
02/Feb,Detroit Red Wings,4,3,St. Louis Blues,usa/nhl-2008-2009/detroit-red-wings-st-louis-blues-baOildOf/
31/Jan,St. Louis Blues,4,0,Philadelphia Flyers,usa/nhl-2008-2009/st-louis-blues-philadelphia-flyers-bHHtyDGs/
29/Jan,St. Louis Blues,1,3,Ottawa Senators,usa/nhl-2008-2009/st-louis-blues-ottawa-senators-b9ivHDyM/
19/Jan,Boston Bruins,4,5,St. Louis Blues,usa/nhl-2008-2009/boston-bruins-st-louis-blues-4GiUnIyH/
13/Jan,Calgary Flames,3,1,St. Louis Blues,usa/nhl-2008-2009/calgary-flames-st-louis-blues-vyJefY2N/
11/Jan,Edmonton Oilers,2,1,St. Louis Blues,usa/nhl-2008-2009/edmonton-oilers-st-louis-blues-jFjZ4KLU/
09/Jan,Vancouver Canucks,4,6,St. Louis Blues,usa/nhl-2008-2009/vancouver-canucks-st-louis-blues-Ec1KURO7/
02/Jan,Carolina Hurricanes,2,1,St. Louis Blues,usa/nhl-2008-2009/carolina-hurricanes-st-louis-blues-Ygfp15MR/
30/Dec,St. Louis Blues,3,4,New Jersey Devils,usa/nhl-2008-2009/st-louis-blues-new-jersey-devils-YcbfpiW4/
28/Dec,St. Louis Blues,3,4,Anaheim Ducks,usa/nhl-2008-2009/st-louis-blues-anaheim-ducks-roHXqOU6/
27/Dec,St. Louis Blues,3,2,San Jose Sharks,usa/nhl-2008-2009/st-louis-blues-san-jose-sharks-hb71pxM5/
23/Dec,Detroit Red Wings,4,1,St. Louis Blues,usa/nhl-2008-2009/detroit-red-wings-st-louis-blues-2ikGlIUc/
21/Dec,St. Louis Blues,3,6,Boston Bruins,usa/nhl-2008-2009/st-louis-blues-boston-bruins-SWgkjbnJ/
20/Dec,St. Louis Blues,4,2,Minnesota Wild,usa/nhl-2008-2009/st-louis-blues-minnesota-wild-4OJAWuYD/
18/Dec,Washington Capitals,4,2,St. Louis Blues,usa/nhl-2008-2009/washington-capitals-st-louis-blues-2kGBBiYf/
16/Dec,St. Louis Blues,3,6,Calgary Flames,usa/nhl-2008-2009/st-louis-blues-calgary-flames-I9EADxi4/
13/Dec,San Jose Sharks,5,4,St. Louis Blues,usa/nhl-2008-2009/san-jose-sharks-st-louis-blues-6ZC5wA0E/
11/Dec,Los Angeles Kings,6,2,St. Louis Blues,usa/nhl-2008-2009/los-angeles-kings-st-louis-blues-CC7xKhS5/
10/Dec,Anaheim Ducks,4,2,St. Louis Blues,usa/nhl-2008-2009/anaheim-ducks-st-louis-blues-jDN9xMGD/
08/Dec,St. Louis Blues,6,3,Nashville Predators,usa/nhl-2008-2009/st-louis-blues-nashville-predators-SzYkYLQ8/
06/Dec,St. Louis Blues,4,3,Arizona Coyotes,usa/nhl-2008-2009/st-louis-blues-arizona-coyotes-OpK1Nq9d/
05/Dec,St. Louis Blues,3,4,Calgary Flames,usa/nhl-2008-2009/st-louis-blues-calgary-flames-SnAa3UAL/
03/Dec,Minnesota Wild,4,0,St. Louis Blues,usa/nhl-2008-2009/minnesota-wild-st-louis-blues-vHhRKDT5/
30/Nov,Winnipeg Jets,2,4,St. Louis Blues,usa/nhl-2008-2009/winnipeg-jets-st-louis-blues-ln0xjUi7/
29/Nov,St. Louis Blues,2,4,Edmonton Oilers,usa/nhl-2008-2009/st-louis-blues-edmonton-oilers-pdE42ABd/
25/Nov,Nashville Predators,0,1,St. Louis Blues,usa/nhl-2008-2009/nashville-predators-st-louis-blues-vcEefsmC/
22/Nov,Minnesota Wild,1,2,St. Louis Blues,usa/nhl-2008-2009/minnesota-wild-st-louis-blues-KCiDdmMG/
21/Nov,St. Louis Blues,3,2,Anaheim Ducks,usa/nhl-2008-2009/st-louis-blues-anaheim-ducks-OQuMJNv6/
16/Nov,St. Louis Blues,2,3,Montreal Canadiens,usa/nhl-2008-2009/st-louis-blues-montreal-canadiens-rP7eooKn/
12/Nov,Buffalo Sabres,4,3,St. Louis Blues,usa/nhl-2008-2009/buffalo-sabres-st-louis-blues-2gArrXhQ/
08/Nov,Los Angeles Kings,5,3,St. Louis Blues,usa/nhl-2008-2009/los-angeles-kings-st-louis-blues-Ym1Sm3L0/
06/Nov,San Jose Sharks,5,4,St. Louis Blues,usa/nhl-2008-2009/san-jose-sharks-st-louis-blues-vDYqTuZu/
05/Nov,Anaheim Ducks,5,2,St. Louis Blues,usa/nhl-2008-2009/anaheim-ducks-st-louis-blues-vqPOf7X9/
01/Nov,St. Louis Blues,3,6,Pittsburgh Penguins,usa/nhl-2008-2009/st-louis-blues-pittsburgh-penguins-4jSYEUyR/
30/Oct,St. Louis Blues,0,1,Carolina Hurricanes,usa/nhl-2008-2009/st-louis-blues-carolina-hurricanes-MPFUKFfA/
25/Oct,St. Louis Blues,4,0,Florida Panthers,usa/nhl-2008-2009/st-louis-blues-florida-panthers-fHh81bM1/
24/Oct,St. Louis Blues,0,4,Los Angeles Kings,usa/nhl-2008-2009/st-louis-blues-los-angeles-kings-CWFnIM0T/
22/Oct,St. Louis Blues,3,4,Detroit Red Wings,usa/nhl-2008-2009/st-louis-blues-detroit-red-wings-ttcWvgH4/
16/Oct,St. Louis Blues,6,1,Dallas Stars,usa/nhl-2008-2009/st-louis-blues-dallas-stars-YgSx5I9M/
13/Oct,Toronto Maple Leafs,4,5,St. Louis Blues,usa/nhl-2008-2009/toronto-maple-leafs-st-louis-blues-rTugzrKF/
11/Oct,New York Islanders,5,2,St. Louis Blues,usa/nhl-2008-2009/new-york-islanders-st-louis-blues-UybggvP1/
10/Oct,St. Louis Blues,5,2,Nashville Predators,usa/nhl-2008-2009/st-louis-blues-nashville-predators-CUhEqGYo/
03/Apr,Nashville Predators,3,2,St. Louis Blues,usa/nhl-2007-2008/nashville-predators-st-louis-blues-SvIhjIJI/
01/Apr,St. Louis Blues,3,4,Nashville Predators,usa/nhl-2007-2008/st-louis-blues-nashville-predators-xjPugKZa/
28/Mar,Detroit Red Wings,3,4,St. Louis Blues,usa/nhl-2007-2008/detroit-red-wings-st-louis-blues-Ay9aDlLE/
25/Mar,St. Louis Blues,1,2,Detroit Red Wings,usa/nhl-2007-2008/st-louis-blues-detroit-red-wings-67I9jRD1/
20/Mar,Ottawa Senators,3,2,St. Louis Blues,usa/nhl-2007-2008/ottawa-senators-st-louis-blues-2aL4ACoi/
18/Mar,Montreal Canadiens,3,4,St. Louis Blues,usa/nhl-2007-2008/montreal-canadiens-st-louis-blues-Uilvfi1A/
15/Mar,Anaheim Ducks,5,2,St. Louis Blues,usa/nhl-2007-2008/anaheim-ducks-st-louis-blues-MRO0tYWA/
14/Mar,San Jose Sharks,4,1,St. Louis Blues,usa/nhl-2007-2008/san-jose-sharks-st-louis-blues-tlJZfCU6/
11/Mar,Edmonton Oilers,4,3,St. Louis Blues,usa/nhl-2007-2008/edmonton-oilers-st-louis-blues-EJ69jcwL/
10/Mar,Calgary Flames,7,3,St. Louis Blues,usa/nhl-2007-2008/calgary-flames-st-louis-blues-M5X1XHWr/
08/Mar,Vancouver Canucks,4,2,St. Louis Blues,usa/nhl-2007-2008/vancouver-canucks-st-louis-blues-UB8OJb2q/
05/Mar,Detroit Red Wings,4,1,St. Louis Blues,usa/nhl-2007-2008/detroit-red-wings-st-louis-blues-r55JuAaq/
04/Mar,St. Louis Blues,3,2,Los Angeles Kings,usa/nhl-2007-2008/st-louis-blues-los-angeles-kings-G6wRECKn/
01/Mar,St. Louis Blues,0,2,San Jose Sharks,usa/nhl-2007-2008/st-louis-blues-san-jose-sharks-CbGQoEj0/
28/Feb,St. Louis Blues,1,2,Arizona Coyotes,usa/nhl-2007-2008/st-louis-blues-arizona-coyotes-thsbfow3/
26/Feb,St. Louis Blues,1,3,Dallas Stars,usa/nhl-2007-2008/st-louis-blues-dallas-stars-GW4Drlvi/
24/Feb,Arizona Coyotes,2,0,St. Louis Blues,usa/nhl-2007-2008/arizona-coyotes-st-louis-blues-K0ahsvrH/
22/Feb,Anaheim Ducks,2,1,St. Louis Blues,usa/nhl-2007-2008/anaheim-ducks-st-louis-blues-K622Yran/
21/Feb,Los Angeles Kings,5,1,St. Louis Blues,usa/nhl-2007-2008/los-angeles-kings-st-louis-blues-8SYqG1qI/
16/Feb,Nashville Predators,2,1,St. Louis Blues,usa/nhl-2007-2008/nashville-predators-st-louis-blues-UcPrnCMF/
12/Feb,St. Louis Blues,4,2,Los Angeles Kings,usa/nhl-2007-2008/st-louis-blues-los-angeles-kings-MkXDmL3c/
10/Feb,St. Louis Blues,1,2,Minnesota Wild,usa/nhl-2007-2008/st-louis-blues-minnesota-wild-4dBroSsa/
09/Feb,Dallas Stars,6,2,St. Louis Blues,usa/nhl-2007-2008/dallas-stars-st-louis-blues-CbW3hAkP/
05/Feb,St. Louis Blues,4,5,Tampa Bay Lightning,usa/nhl-2007-2008/st-louis-blues-tampa-bay-lightning-8Wn2Ls37/
01/Feb,St. Louis Blues,1,0,Anaheim Ducks,usa/nhl-2007-2008/st-louis-blues-anaheim-ducks-foKGDg5T/
29/Jan,Toronto Maple Leafs,2,3,St. Louis Blues,usa/nhl-2007-2008/toronto-maple-leafs-st-louis-blues-vV1670xt/
24/Jan,San Jose Sharks,4,1,St. Louis Blues,usa/nhl-2007-2008/san-jose-sharks-st-louis-blues-4IzyhLxg/
23/Jan,Vancouver Canucks,3,2,St. Louis Blues,usa/nhl-2007-2008/vancouver-canucks-st-louis-blues-Iop1urgm/
21/Jan,Nashville Predators,6,3,St. Louis Blues,usa/nhl-2007-2008/nashville-predators-st-louis-blues-O6qEWWMS/
19/Jan,St. Louis Blues,2,5,Nashville Predators,usa/nhl-2007-2008/st-louis-blues-nashville-predators-UqpAXC7M/
13/Jan,St. Louis Blues,3,4,Vancouver Canucks,usa/nhl-2007-2008/st-louis-blues-vancouver-canucks-n5SENcAm/
10/Jan,St. Louis Blues,4,2,Dallas Stars,usa/nhl-2007-2008/st-louis-blues-dallas-stars-hrs6fat1/
05/Jan,St. Louis Blues,1,0,Carolina Hurricanes,usa/nhl-2007-2008/st-louis-blues-carolina-hurricanes-0nD4jgqb/
02/Jan,St. Louis Blues,2,3,Edmonton Oilers,usa/nhl-2007-2008/st-louis-blues-edmonton-oilers-zVCGWbhP/
31/Dec,Detroit Red Wings,0,2,St. Louis Blues,usa/nhl-2007-2008/detroit-red-wings-st-louis-blues-rVlAEX0p/
29/Dec,Dallas Stars,5,4,St. Louis Blues,usa/nhl-2007-2008/dallas-stars-st-louis-blues-YPxaI8XE/
28/Dec,St. Louis Blues,0,1,San Jose Sharks,usa/nhl-2007-2008/st-louis-blues-san-jose-sharks-Y31O5Vm9/
26/Dec,St. Louis Blues,0,5,Detroit Red Wings,usa/nhl-2007-2008/st-louis-blues-detroit-red-wings-CnbvKgwN/
23/Dec,St. Louis Blues,2,3,Winnipeg Jets,usa/nhl-2007-2008/st-louis-blues-winnipeg-jets-MNQ5eQ84/
22/Dec,Boston Bruins,1,4,St. Louis Blues,usa/nhl-2007-2008/boston-bruins-st-louis-blues-0fcOrmPb/
20/Dec,St. Louis Blues,3,2,Detroit Red Wings,usa/nhl-2007-2008/st-louis-blues-detroit-red-wings-OQ5RMeg4/
16/Dec,St. Louis Blues,3,5,Calgary Flames,usa/nhl-2007-2008/st-louis-blues-calgary-flames-lIvqFH41/
13/Dec,St. Louis Blues,0,1,Florida Panthers,usa/nhl-2007-2008/st-louis-blues-florida-panthers-EyrEBrb9/
11/Dec,St. Louis Blues,4,5,Edmonton Oilers,usa/nhl-2007-2008/st-louis-blues-edmonton-oilers-E3rGfjNH/
07/Dec,Edmonton Oilers,3,4,St. Louis Blues,usa/nhl-2007-2008/edmonton-oilers-st-louis-blues-0IXshc1J/
04/Dec,Calgary Flames,3,1,St. Louis Blues,usa/nhl-2007-2008/calgary-flames-st-louis-blues-2q5QeKpc/
30/Nov,Minnesota Wild,3,2,St. Louis Blues,usa/nhl-2007-2008/minnesota-wild-st-louis-blues-MkXoF2nB/
28/Nov,Buffalo Sabres,3,4,St. Louis Blues,usa/nhl-2007-2008/buffalo-sabres-st-louis-blues-6u2l673t/
25/Nov,St. Louis Blues,3,0,Calgary Flames,usa/nhl-2007-2008/st-louis-blues-calgary-flames-SnIk8fZQ/
23/Nov,St. Louis Blues,3,1,Vancouver Canucks,usa/nhl-2007-2008/st-louis-blues-vancouver-canucks-8WMFeHkL/
21/Nov,Detroit Red Wings,3,0,St. Louis Blues,usa/nhl-2007-2008/detroit-red-wings-st-louis-blues-t47bJMnC/
19/Nov,St. Louis Blues,2,1,Nashville Predators,usa/nhl-2007-2008/st-louis-blues-nashville-predators-2D8fK2X5/
17/Nov,Nashville Predators,2,3,St. Louis Blues,usa/nhl-2007-2008/nashville-predators-st-louis-blues-UoemMO2g/
13/Nov,St. Louis Blues,4,3,Detroit Red Wings,usa/nhl-2007-2008/st-louis-blues-detroit-red-wings-0WWP4NXI/
01/Nov,Minnesota Wild,2,3,St. Louis Blues,usa/nhl-2007-2008/minnesota-wild-st-louis-blues-KMnvZ2xi/
30/Oct,St. Louis Blues,1,2,Arizona Coyotes,usa/nhl-2007-2008/st-louis-blues-arizona-coyotes-UyhN0XFP/
27/Oct,St. Louis Blues,4,3,Washington Capitals,usa/nhl-2007-2008/st-louis-blues-washington-capitals-l0cJrYgs/
23/Oct,St. Louis Blues,4,2,Anaheim Ducks,usa/nhl-2007-2008/st-louis-blues-anaheim-ducks-dUEOOw38/
20/Oct,St. Louis Blues,1,3,Minnesota Wild,usa/nhl-2007-2008/st-louis-blues-minnesota-wild-KpHiMpsA/
10/Oct,St. Louis Blues,4,1,Nashville Predators,usa/nhl-2007-2008/st-louis-blues-nashville-predators-8djVd8Zs/
06/Oct,Los Angeles Kings,3,5,St. Louis Blues,usa/nhl-2007-2008/los-angeles-kings-st-louis-blues-x6u7YYDq/
04/Oct,Arizona Coyotes,3,2,St. Louis Blues,usa/nhl-2007-2008/arizona-coyotes-st-louis-blues-lSRpTwx4/
07/Apr,Minnesota Wild,5,1,St. Louis Blues,usa/nhl-2006-2007/minnesota-wild-st-louis-blues-jFx25LR6/
05/Apr,Nashville Predators,4,1,St. Louis Blues,usa/nhl-2006-2007/nashville-predators-st-louis-blues-GpMR38j2/
03/Apr,Arizona Coyotes,2,5,St. Louis Blues,usa/nhl-2006-2007/arizona-coyotes-st-louis-blues-4QzhiV6d/
02/Apr,Dallas Stars,2,4,St. Louis Blues,usa/nhl-2006-2007/dallas-stars-st-louis-blues-8bsqgixp/
31/Mar,St. Louis Blues,2,3,Anaheim Ducks,usa/nhl-2006-2007/st-louis-blues-anaheim-ducks-WC0h3y0i/
29/Mar,St. Louis Blues,5,2,Edmonton Oilers,usa/nhl-2006-2007/st-louis-blues-edmonton-oilers-juQJlxob/
24/Mar,Detroit Red Wings,2,3,St. Louis Blues,usa/nhl-2006-2007/detroit-red-wings-st-louis-blues-M139YPf0/
22/Mar,Minnesota Wild,5,1,St. Louis Blues,usa/nhl-2006-2007/minnesota-wild-st-louis-blues-8xl4ySAs/
20/Mar,St. Louis Blues,2,4,Ottawa Senators,usa/nhl-2006-2007/st-louis-blues-ottawa-senators-UT32EHm2/
17/Mar,Edmonton Oilers,2,3,St. Louis Blues,usa/nhl-2006-2007/edmonton-oilers-st-louis-blues-M38HFBlL/
15/Mar,Vancouver Canucks,3,2,St. Louis Blues,usa/nhl-2006-2007/vancouver-canucks-st-louis-blues-M7OIfACe/
12/Mar,Calgary Flames,5,4,St. Louis Blues,usa/nhl-2006-2007/calgary-flames-st-louis-blues-vonsa4np/
10/Mar,St. Louis Blues,3,4,Montreal Canadiens,usa/nhl-2006-2007/st-louis-blues-montreal-canadiens-nJBhABja/
08/Mar,St. Louis Blues,5,3,Dallas Stars,usa/nhl-2006-2007/st-louis-blues-dallas-stars-pQ1N5F3a/
06/Mar,St. Louis Blues,2,4,Calgary Flames,usa/nhl-2006-2007/st-louis-blues-calgary-flames-46phjz4C/
03/Mar,New York Rangers,3,2,St. Louis Blues,usa/nhl-2006-2007/new-york-rangers-st-louis-blues-QZgmrg76/
01/Mar,New York Islanders,2,3,St. Louis Blues,usa/nhl-2006-2007/new-york-islanders-st-louis-blues-6Rv333wF/
27/Feb,St. Louis Blues,3,1,Vancouver Canucks,usa/nhl-2006-2007/st-louis-blues-vancouver-canucks-d6QzRJz1/
18/Feb,St. Louis Blues,5,3,Minnesota Wild,usa/nhl-2006-2007/st-louis-blues-minnesota-wild-84IVLXh4/
16/Feb,St. Louis Blues,1,0,Nashville Predators,usa/nhl-2006-2007/st-louis-blues-nashville-predators-xOYB5C8N/
13/Feb,St. Louis Blues,5,6,San Jose Sharks,usa/nhl-2006-2007/st-louis-blues-san-jose-sharks-Q5dRgF9B/
10/Feb,Philadelphia Flyers,4,3,St. Louis Blues,usa/nhl-2006-2007/philadelphia-flyers-st-louis-blues-xdjVCkf7/
08/Feb,St. Louis Blues,1,0,Detroit Red Wings,usa/nhl-2006-2007/st-louis-blues-detroit-red-wings-dSajh2Y6/
06/Feb,St. Louis Blues,1,2,Toronto Maple Leafs,usa/nhl-2006-2007/st-louis-blues-toronto-maple-leafs-fJLiaWP7/
03/Feb,St. Louis Blues,2,0,Dallas Stars,usa/nhl-2006-2007/st-louis-blues-dallas-stars-CGe2cxgk/
02/Feb,Detroit Red Wings,5,3,St. Louis Blues,usa/nhl-2006-2007/detroit-red-wings-st-louis-blues-KIGN4K0F/
30/Jan,St. Louis Blues,2,5,Minnesota Wild,usa/nhl-2006-2007/st-louis-blues-minnesota-wild-6uMqgN13/
27/Jan,St. Louis Blues,3,6,Nashville Predators,usa/nhl-2006-2007/st-louis-blues-nashville-predators-Kr0Ewr2G/
26/Jan,St. Louis Blues,2,1,Detroit Red Wings,usa/nhl-2006-2007/st-louis-blues-detroit-red-wings-j53wxVQB/
20/Jan,San Jose Sharks,0,1,St. Louis Blues,usa/nhl-2006-2007/san-jose-sharks-st-louis-blues-6a6ioZ3P/
18/Jan,Los Angeles Kings,1,3,St. Louis Blues,usa/nhl-2006-2007/los-angeles-kings-st-louis-blues-GYeRvXtg/
16/Jan,Anaheim Ducks,2,6,St. Louis Blues,usa/nhl-2006-2007/anaheim-ducks-st-louis-blues-IwQdPis6/
15/Jan,Arizona Coyotes,5,4,St. Louis Blues,usa/nhl-2006-2007/arizona-coyotes-st-louis-blues-hz5sKd5Q/
13/Jan,St. Louis Blues,6,5,Los Angeles Kings,usa/nhl-2006-2007/st-louis-blues-los-angeles-kings-zLHW1cqr/
10/Jan,New Jersey Devils,2,3,St. Louis Blues,usa/nhl-2006-2007/new-jersey-devils-st-louis-blues-hjypJWFm/
06/Jan,Nashville Predators,3,2,St. Louis Blues,usa/nhl-2006-2007/nashville-predators-st-louis-blues-UahghmGG/
26/Dec,Nashville Predators,3,2,St. Louis Blues,usa/nhl-2006-2007/nashville-predators-st-louis-blues-v9joXQMg/
23/Dec,St. Louis Blues,3,2,Buffalo Sabres,usa/nhl-2006-2007/st-louis-blues-buffalo-sabres-UJUwoRn7/
21/Dec,St. Louis Blues,5,2,Los Angeles Kings,usa/nhl-2006-2007/st-louis-blues-los-angeles-kings-4IbzJz2q/
19/Dec,Pittsburgh Penguins,1,4,St. Louis Blues,usa/nhl-2006-2007/pittsburgh-penguins-st-louis-blues-KKLiZTme/
17/Dec,St. Louis Blues,1,2,Nashville Predators,usa/nhl-2006-2007/st-louis-blues-nashville-predators-YFqNBJfG/
16/Dec,Nashville Predators,3,2,St. Louis Blues,usa/nhl-2006-2007/nashville-predators-st-louis-blues-4tuJCauA/
07/Dec,Detroit Red Wings,4,3,St. Louis Blues,usa/nhl-2006-2007/detroit-red-wings-st-louis-blues-AHlngErK/
05/Dec,St. Louis Blues,1,5,Detroit Red Wings,usa/nhl-2006-2007/st-louis-blues-detroit-red-wings-SdFrZhil/
30/Nov,St. Louis Blues,4,5,Nashville Predators,usa/nhl-2006-2007/st-louis-blues-nashville-predators-dhmxSypL/
28/Nov,St. Louis Blues,0,2,San Jose Sharks,usa/nhl-2006-2007/st-louis-blues-san-jose-sharks-8I1tNRtd/
25/Nov,St. Louis Blues,1,2,Arizona Coyotes,usa/nhl-2006-2007/st-louis-blues-arizona-coyotes-bLgqovTo/
24/Nov,Detroit Red Wings,2,3,St. Louis Blues,usa/nhl-2006-2007/detroit-red-wings-st-louis-blues-KUY9WvEh/
17/Nov,Vancouver Canucks,4,2,St. Louis Blues,usa/nhl-2006-2007/vancouver-canucks-st-louis-blues-4OwWKsFt/
16/Nov,Edmonton Oilers,6,2,St. Louis Blues,usa/nhl-2006-2007/edmonton-oilers-st-louis-blues-tA693tp6/
14/Nov,Calgary Flames,3,0,St. Louis Blues,usa/nhl-2006-2007/calgary-flames-st-louis-blues-I7gJhPVm/
12/Nov,St. Louis Blues,5,3,Edmonton Oilers,usa/nhl-2006-2007/st-louis-blues-edmonton-oilers-v5WikjPe/
04/Nov,St. Louis Blues,2,3,Calgary Flames,usa/nhl-2006-2007/st-louis-blues-calgary-flames-CYl7UFmT/
01/Nov,Dallas Stars,4,1,St. Louis Blues,usa/nhl-2006-2007/dallas-stars-st-louis-blues-UV6dCGRp/
30/Oct,St. Louis Blues,5,6,Anaheim Ducks,usa/nhl-2006-2007/st-louis-blues-anaheim-ducks-z9V0Ntzn/
28/Oct,St. Louis Blues,2,3,Detroit Red Wings,usa/nhl-2006-2007/st-louis-blues-detroit-red-wings-zBMxJRr0/
17/Oct,St. Louis Blues,2,5,Arizona Coyotes,usa/nhl-2006-2007/st-louis-blues-arizona-coyotes-MuryJ6R2/
12/Oct,St. Louis Blues,3,2,Boston Bruins,usa/nhl-2006-2007/st-louis-blues-boston-bruins-Q9AUzDlJ/
09/Oct,Anaheim Ducks,2,0,St. Louis Blues,usa/nhl-2006-2007/anaheim-ducks-st-louis-blues-nkjQ4G6h/
07/Oct,Los Angeles Kings,4,1,St. Louis Blues,usa/nhl-2006-2007/los-angeles-kings-st-louis-blues-84I3mFyI/
05/Oct,San Jose Sharks,5,4,St. Louis Blues,usa/nhl-2006-2007/san-jose-sharks-st-louis-blues-tloCcaaP/
16/Apr,St. Louis Blues,0,3,Arizona Coyotes,usa/nhl-2005-2006/st-louis-blues-arizona-coyotes-nP4H9LXT/
15/Apr,St. Louis Blues,2,3,Detroit Red Wings,usa/nhl-2005-2006/st-louis-blues-detroit-red-wings-pIagFP3h/
11/Apr,St. Louis Blues,0,2,Nashville Predators,usa/nhl-2005-2006/st-louis-blues-nashville-predators-WfFfbXS0/
09/Apr,St. Louis Blues,2,1,Edmonton Oilers,usa/nhl-2005-2006/st-louis-blues-edmonton-oilers-rVt77y6E/
06/Apr,St. Louis Blues,0,3,Nashville Predators,usa/nhl-2005-2006/st-louis-blues-nashville-predators-21MZXzFe/
04/Apr,Minnesota Wild,5,4,St. Louis Blues,usa/nhl-2005-2006/minnesota-wild-st-louis-blues-Gtrita7F/
01/Apr,Nashville Predators,2,1,St. Louis Blues,usa/nhl-2005-2006/nashville-predators-st-louis-blues-ldD7rUWo/
27/Mar,St. Louis Blues,1,4,Detroit Red Wings,usa/nhl-2005-2006/st-louis-blues-detroit-red-wings-4pmlYOis/
23/Mar,St. Louis Blues,2,7,Calgary Flames,usa/nhl-2005-2006/st-louis-blues-calgary-flames-vTOi4pw1/
21/Mar,St. Louis Blues,0,6,San Jose Sharks,usa/nhl-2005-2006/st-louis-blues-san-jose-sharks-4l53Qzf3/
20/Mar,Nashville Predators,4,2,St. Louis Blues,usa/nhl-2005-2006/nashville-predators-st-louis-blues-Gnws9ZOS/
18/Mar,Los Angeles Kings,3,1,St. Louis Blues,usa/nhl-2005-2006/los-angeles-kings-st-louis-blues-juhHEwei/
16/Mar,San Jose Sharks,5,2,St. Louis Blues,usa/nhl-2005-2006/san-jose-sharks-st-louis-blues-6ZAibIAA/
11/Mar,St. Louis Blues,1,2,Los Angeles Kings,usa/nhl-2005-2006/st-louis-blues-los-angeles-kings-Oz5wYLd5/
10/Mar,St. Louis Blues,2,1,Minnesota Wild,usa/nhl-2005-2006/st-louis-blues-minnesota-wild-ADbNy4ct/
05/Mar,Vancouver Canucks,1,4,St. Louis Blues,usa/nhl-2005-2006/vancouver-canucks-st-louis-blues-YTvLJVye/
02/Mar,Calgary Flames,3,1,St. Louis Blues,usa/nhl-2005-2006/calgary-flames-st-louis-blues-xOCDTolM/
01/Mar,Edmonton Oilers,2,4,St. Louis Blues,usa/nhl-2005-2006/edmonton-oilers-st-louis-blues-KSRE8pCd/
