date,team_1,score_1,score_2,team_2,game_url
05/Feb,Boston Celtics,116,100,Orlando Magic,usa/nba-2019-2020/boston-celtics-orlando-magic-hdnVHZZF/
03/Feb,Atlanta Hawks,115,123,Boston Celtics,usa/nba-2019-2020/atlanta-hawks-boston-celtics-hzBf5djA/
01/Feb,Boston Celtics,116,95,Philadelphia 76ers,usa/nba-2019-2020/boston-celtics-philadelphia-76ers-pjq5fuxh/
30/Jan,Boston Celtics,119,104,Golden State Warriors,usa/nba-2019-2020/boston-celtics-golden-state-warriors-vcYxzEf8/
28/Jan,Miami Heat,101,109,Boston Celtics,usa/nba-2019-2020/miami-heat-boston-celtics-pziY5ZuS/
26/Jan,New Orleans Pelicans,123,108,Boston Celtics,usa/nba-2019-2020/new-orleans-pelicans-boston-celtics-KC1ffxsG/
24/Jan,Orlando Magic,98,109,Boston Celtics,usa/nba-2019-2020/orlando-magic-boston-celtics-z3hnfHPI/
22/Jan,Boston Celtics,119,95,Memphis Grizzlies,usa/nba-2019-2020/boston-celtics-memphis-grizzlies-KCP0rKQ6/
20/Jan,Boston Celtics,139,107,Los Angeles Lakers,usa/nba-2019-2020/boston-celtics-los-angeles-lakers-fkzNWMRf/
18/Jan,Boston Celtics,119,123,Phoenix Suns,usa/nba-2019-2020/boston-celtics-phoenix-suns-4rA4IW6p/
15/Jan,Boston Celtics,103,116,Detroit Pistons,usa/nba-2019-2020/boston-celtics-detroit-pistons-2u5HbxGB/
11/Jan,Boston Celtics,140,105,New Orleans Pelicans,usa/nba-2019-2020/boston-celtics-new-orleans-pelicans-WbuFfWI8/
09/Jan,Philadelphia 76ers,109,98,Boston Celtics,usa/nba-2019-2020/philadelphia-76ers-boston-celtics-IXdDtqwT/
08/Jan,Boston Celtics,114,129,San Antonio Spurs,usa/nba-2019-2020/boston-celtics-san-antonio-spurs-0WS5N3Wj/
06/Jan,Washington Wizards,99,94,Boston Celtics,usa/nba-2019-2020/washington-wizards-boston-celtics-fDYnUEm6/
03/Jan,Boston Celtics,109,106,Atlanta Hawks,usa/nba-2019-2020/boston-celtics-atlanta-hawks-QcUQ5v5l/
31/Dec,Charlotte Hornets,92,109,Boston Celtics,usa/nba-2019-2020/charlotte-hornets-boston-celtics-nXEDuriq/
28/Dec,Boston Celtics,97,113,Toronto Raptors,usa/nba-2019-2020/boston-celtics-toronto-raptors-EcVytIoP/
25/Dec,Toronto Raptors,102,118,Boston Celtics,usa/nba-2019-2020/toronto-raptors-boston-celtics-QsxfHY8O/
22/Dec,Boston Celtics,119,93,Charlotte Hornets,usa/nba-2019-2020/boston-celtics-charlotte-hornets-SjnajpmB/
20/Dec,Boston Celtics,114,93,Detroit Pistons,usa/nba-2019-2020/boston-celtics-detroit-pistons-YBFkzYdD/
18/Dec,Dallas Mavericks,103,109,Boston Celtics,usa/nba-2019-2020/dallas-mavericks-boston-celtics-zeIcnvj8/
12/Dec,Boston Celtics,109,115,Philadelphia 76ers,usa/nba-2019-2020/boston-celtics-philadelphia-76ers-Cr886sLI/
11/Dec,Indiana Pacers,122,117,Boston Celtics,usa/nba-2019-2020/indiana-pacers-boston-celtics-ILWCH7TJ/
06/Dec,Boston Celtics,108,95,Denver Nuggets,usa/nba-2019-2020/boston-celtics-denver-nuggets-MeSBh0fi/
04/Dec,Boston Celtics,112,93,Miami Heat,usa/nba-2019-2020/boston-celtics-miami-heat-04W3P1Q4/
01/Dec,New York Knicks,104,113,Boston Celtics,usa/nba-2019-2020/new-york-knicks-boston-celtics-2ykJHDSQ/
29/Nov,Brooklyn Nets,112,107,Boston Celtics,usa/nba-2019-2020/brooklyn-nets-boston-celtics-WSS36S2S/
27/Nov,Boston Celtics,121,110,Brooklyn Nets,usa/nba-2019-2020/boston-celtics-brooklyn-nets-KfOQfV3G/
25/Nov,Boston Celtics,103,102,Sacramento Kings,usa/nba-2019-2020/boston-celtics-sacramento-kings-ALYtevba/
22/Nov,Denver Nuggets,96,92,Boston Celtics,usa/nba-2019-2020/denver-nuggets-boston-celtics-YaBKQymi/
20/Nov,Los Angeles Clippers,107,104,Boston Celtics,usa/nba-2019-2020/los-angeles-clippers-boston-celtics-pv9fkFQp/
18/Nov,Phoenix Suns,85,99,Boston Celtics,usa/nba-2019-2020/phoenix-suns-boston-celtics-QaVXotKh/
17/Nov,Sacramento Kings,100,99,Boston Celtics,usa/nba-2019-2020/sacramento-kings-boston-celtics-2gEtcOCm/
15/Nov,Golden State Warriors,100,105,Boston Celtics,usa/nba-2019-2020/golden-state-warriors-boston-celtics-U1yZ0XDL/
13/Nov,Boston Celtics,140,133,Washington Wizards,usa/nba-2019-2020/boston-celtics-washington-wizards-EaddUYxp/
11/Nov,Boston Celtics,116,106,Dallas Mavericks,usa/nba-2019-2020/boston-celtics-dallas-mavericks-fRczPw14/
09/Nov,San Antonio Spurs,115,135,Boston Celtics,usa/nba-2019-2020/san-antonio-spurs-boston-celtics-jLyPVlIJ/
07/Nov,Charlotte Hornets,87,108,Boston Celtics,usa/nba-2019-2020/charlotte-hornets-boston-celtics-StsncUBf/
01/Nov,Boston Celtics,104,102,New York Knicks,usa/nba-2019-2020/boston-celtics-new-york-knicks-EaIiwF3O/
26/Oct,New York Knicks,95,118,Boston Celtics,usa/nba-2019-2020/new-york-knicks-boston-celtics-Ukk91Upj/
25/Oct,Boston Celtics,112,106,Toronto Raptors,usa/nba-2019-2020/boston-celtics-toronto-raptors-ITj3EMaD/
23/Oct,Philadelphia 76ers,107,93,Boston Celtics,usa/nba-2019-2020/philadelphia-76ers-boston-celtics-4YlLszfH/
11/Oct,Orlando Magic,75,100,Boston Celtics,usa/nba-2019-2020/orlando-magic-boston-celtics-AkhDAUvM/
06/Oct,Boston Celtics,107,106,Charlotte Hornets,usa/nba-2019-2020/boston-celtics-charlotte-hornets-0jg7GUKl/
13/Jul,Boston Celtics,88,94,Memphis Grizzlies,usa/nba-las-vegas-summer-league-2019/boston-celtics-memphis-grizzlies-GYoYSRy0/
11/Jul,Boston Celtics,113,87,Memphis Grizzlies,usa/nba-las-vegas-summer-league-2019/boston-celtics-memphis-grizzlies-Q5ArTI71/
09/Jul,Denver Nuggets,82,95,Boston Celtics,usa/nba-las-vegas-summer-league-2019/denver-nuggets-boston-celtics-8tQEwCPi/
06/Jul,Boston Celtics,96,82,Philadelphia 76ers,usa/nba-las-vegas-summer-league-2019/boston-celtics-philadelphia-76ers-ppnOIylP/
21/Apr,Indiana Pacers,106,110,Boston Celtics,usa/nba-2018-2019/indiana-pacers-boston-celtics-GzmX1mJR/
19/Apr,Indiana Pacers,96,104,Boston Celtics,usa/nba-2018-2019/indiana-pacers-boston-celtics-pWELqlcq/
17/Apr,Boston Celtics,99,91,Indiana Pacers,usa/nba-2018-2019/boston-celtics-indiana-pacers-pIZnVlrj/
14/Apr,Boston Celtics,84,74,Indiana Pacers,usa/nba-2018-2019/boston-celtics-indiana-pacers-lORkg1Uu/
09/Apr,Washington Wizards,110,116,Boston Celtics,usa/nba-2018-2019/washington-wizards-boston-celtics-AX2G9twI/
07/Apr,Boston Celtics,108,116,Orlando Magic,usa/nba-2018-2019/boston-celtics-orlando-magic-pQHjFp9t/
05/Apr,Indiana Pacers,97,117,Boston Celtics,usa/nba-2018-2019/indiana-pacers-boston-celtics-joosaYIr/
03/Apr,Miami Heat,102,112,Boston Celtics,usa/nba-2018-2019/miami-heat-boston-celtics-CQItWZld/
01/Apr,Boston Celtics,110,105,Miami Heat,usa/nba-2018-2019/boston-celtics-miami-heat-jksRy5LH/
30/Mar,Brooklyn Nets,110,96,Boston Celtics,usa/nba-2018-2019/brooklyn-nets-boston-celtics-4fM6lNmQ/
29/Mar,Boston Celtics,114,112,Indiana Pacers,usa/nba-2018-2019/boston-celtics-indiana-pacers-E9qeWNRs/
24/Mar,Boston Celtics,96,115,San Antonio Spurs,usa/nba-2018-2019/boston-celtics-san-antonio-spurs-lQpu9fUG/
23/Mar,Charlotte Hornets,124,117,Boston Celtics,usa/nba-2018-2019/charlotte-hornets-boston-celtics-6sTlbwGb/
20/Mar,Philadelphia 76ers,118,115,Boston Celtics,usa/nba-2018-2019/philadelphia-76ers-boston-celtics-KjEXYMnm/
18/Mar,Boston Celtics,105,114,Denver Nuggets,usa/nba-2018-2019/boston-celtics-denver-nuggets-hOIIvhJ8/
16/Mar,Boston Celtics,129,120,Atlanta Hawks,usa/nba-2018-2019/boston-celtics-atlanta-hawks-vii8SQ8G/
14/Mar,Boston Celtics,126,120,Sacramento Kings,usa/nba-2018-2019/boston-celtics-sacramento-kings-OpdUGT94/
11/Mar,Los Angeles Clippers,140,115,Boston Celtics,usa/nba-2018-2019/los-angeles-clippers-boston-celtics-GGvK0HJ6/
09/Mar,Los Angeles Lakers,107,120,Boston Celtics,usa/nba-2018-2019/los-angeles-lakers-boston-celtics-GMePNsMe/
06/Mar,Sacramento Kings,109,111,Boston Celtics,usa/nba-2018-2019/sacramento-kings-boston-celtics-KECcWE8b/
05/Mar,Golden State Warriors,95,128,Boston Celtics,usa/nba-2018-2019/golden-state-warriors-boston-celtics-2HQRIeva/
03/Mar,Boston Celtics,104,115,Houston Rockets,usa/nba-2018-2019/boston-celtics-houston-rockets-b7xQ48bJ/
01/Mar,Boston Celtics,107,96,Washington Wizards,usa/nba-2018-2019/boston-celtics-washington-wizards-AJ9gELVF/
27/Feb,Boston Celtics,92,97,Portland Trail Blazers,usa/nba-2018-2019/boston-celtics-portland-trail-blazers-WbsgoN1T/
26/Feb,Toronto Raptors,118,95,Boston Celtics,usa/nba-2018-2019/toronto-raptors-boston-celtics-juA7zL51/
13/Feb,Boston Celtics,118,110,Detroit Pistons,usa/nba-2018-2019/boston-celtics-detroit-pistons-8Mek4s7F/
12/Feb,Philadelphia 76ers,109,112,Boston Celtics,usa/nba-2018-2019/philadelphia-76ers-boston-celtics-tAGjqtVk/
09/Feb,Boston Celtics,112,123,Los Angeles Clippers,usa/nba-2018-2019/boston-celtics-los-angeles-clippers-Y7kGkNzP/
07/Feb,Boston Celtics,128,129,Los Angeles Lakers,usa/nba-2018-2019/boston-celtics-los-angeles-lakers-G6uDs8xl/
03/Feb,Boston Celtics,134,129,Oklahoma City Thunder,usa/nba-2018-2019/boston-celtics-oklahoma-city-thunder-21AFxMfi/
01/Feb,New York Knicks,99,113,Boston Celtics,usa/nba-2018-2019/new-york-knicks-boston-celtics-4WmBA3Bb/
30/Jan,Boston Celtics,126,94,Charlotte Hornets,usa/nba-2018-2019/boston-celtics-charlotte-hornets-MmWKanct/
28/Jan,Boston Celtics,112,104,Brooklyn Nets,usa/nba-2018-2019/boston-celtics-brooklyn-nets-lbpBiUmM/
26/Jan,Boston Celtics,111,115,Golden State Warriors,usa/nba-2018-2019/boston-celtics-golden-state-warriors-CvEHsgKc/
21/Jan,Boston Celtics,107,99,Miami Heat,usa/nba-2018-2019/boston-celtics-miami-heat-hdIlNRxE/
19/Jan,Atlanta Hawks,105,113,Boston Celtics,usa/nba-2018-2019/atlanta-hawks-boston-celtics-I5bDl7Wl/
18/Jan,Boston Celtics,122,116,Memphis Grizzlies,usa/nba-2018-2019/boston-celtics-memphis-grizzlies-KAbDhGXM/
16/Jan,Boston Celtics,117,108,Toronto Raptors,usa/nba-2018-2019/boston-celtics-toronto-raptors-MVbFrfMl/
14/Jan,Brooklyn Nets,109,102,Boston Celtics,usa/nba-2018-2019/brooklyn-nets-boston-celtics-baO1x4sP/
12/Jan,Orlando Magic,105,103,Boston Celtics,usa/nba-2018-2019/orlando-magic-boston-celtics-fmXuV0I1/
10/Jan,Miami Heat,115,99,Boston Celtics,usa/nba-2018-2019/miami-heat-boston-celtics-tMOJP5tM/
09/Jan,Boston Celtics,135,108,Indiana Pacers,usa/nba-2018-2019/boston-celtics-indiana-pacers-hx4tCnCM/
07/Jan,Boston Celtics,116,95,Brooklyn Nets,usa/nba-2018-2019/boston-celtics-brooklyn-nets-QkIo4XDo/
04/Jan,Boston Celtics,114,93,Dallas Mavericks,usa/nba-2018-2019/boston-celtics-dallas-mavericks-dbK6YuO0/
02/Jan,Boston Celtics,115,102,Minnesota Timberwolves,usa/nba-2018-2019/boston-celtics-minnesota-timberwolves-dzxKsp1E/
31/Dec,San Antonio Spurs,120,111,Boston Celtics,usa/nba-2018-2019/san-antonio-spurs-boston-celtics-dIGpA5uq/
29/Dec,Memphis Grizzlies,103,112,Boston Celtics,usa/nba-2018-2019/memphis-grizzlies-boston-celtics-WjRPxG3B/
27/Dec,Houston Rockets,127,113,Boston Celtics,usa/nba-2018-2019/houston-rockets-boston-celtics-hvZtMWM2/
25/Dec,Boston Celtics,121,114,Philadelphia 76ers,usa/nba-2018-2019/boston-celtics-philadelphia-76ers-OhdGnWVq/
23/Dec,Boston Celtics,119,103,Charlotte Hornets,usa/nba-2018-2019/boston-celtics-charlotte-hornets-pvFPdGgi/
19/Dec,Boston Celtics,103,111,Phoenix Suns,usa/nba-2018-2019/boston-celtics-phoenix-suns-ChZICPlD/
15/Dec,Detroit Pistons,113,104,Boston Celtics,usa/nba-2018-2019/detroit-pistons-boston-celtics-MLN4DpI9/
14/Dec,Boston Celtics,129,108,Atlanta Hawks,usa/nba-2018-2019/boston-celtics-atlanta-hawks-8bayCXt5/
12/Dec,Washington Wizards,125,130,Boston Celtics,usa/nba-2018-2019/washington-wizards-boston-celtics-6HcXsgSO/
10/Dec,Boston Celtics,113,100,New Orleans Pelicans,usa/nba-2018-2019/boston-celtics-new-orleans-pelicans-S6znWeTC/
06/Dec,Boston Celtics,128,100,New York Knicks,usa/nba-2018-2019/boston-celtics-new-york-knicks-WxCuTVG3/
01/Dec,Minnesota Timberwolves,109,118,Boston Celtics,usa/nba-2018-2019/minnesota-timberwolves-boston-celtics-zgom6mhg/
26/Nov,New Orleans Pelicans,107,124,Boston Celtics,usa/nba-2018-2019/new-orleans-pelicans-boston-celtics-QLCTOb3d/
24/Nov,Dallas Mavericks,113,104,Boston Celtics,usa/nba-2018-2019/dallas-mavericks-boston-celtics-bZhXHjjC/
23/Nov,Atlanta Hawks,96,114,Boston Celtics,usa/nba-2018-2019/atlanta-hawks-boston-celtics-rNAt9e7s/
21/Nov,Boston Celtics,109,117,New York Knicks,usa/nba-2018-2019/boston-celtics-new-york-knicks-hYJxuHh1/
19/Nov,Charlotte Hornets,117,112,Boston Celtics,usa/nba-2018-2019/charlotte-hornets-boston-celtics-2TzUacDT/
17/Nov,Boston Celtics,86,98,Utah Jazz,usa/nba-2018-2019/boston-celtics-utah-jazz-dAdoktaB/
16/Nov,Boston Celtics,123,116,Toronto Raptors,usa/nba-2018-2019/boston-celtics-toronto-raptors-6aIAV9KB/
11/Nov,Portland Trail Blazers,100,94,Boston Celtics,usa/nba-2018-2019/portland-trail-blazers-boston-celtics-b3CBBZAk/
09/Nov,Utah Jazz,123,115,Boston Celtics,usa/nba-2018-2019/utah-jazz-boston-celtics-SfAo7KJ3/
08/Nov,Phoenix Suns,109,116,Boston Celtics,usa/nba-2018-2019/phoenix-suns-boston-celtics-nykChL4A/
05/Nov,Denver Nuggets,115,107,Boston Celtics,usa/nba-2018-2019/denver-nuggets-boston-celtics-jyd5wka6/
03/Nov,Indiana Pacers,102,101,Boston Celtics,usa/nba-2018-2019/indiana-pacers-boston-celtics-McZGFQk2/
30/Oct,Boston Celtics,108,105,Detroit Pistons,usa/nba-2018-2019/boston-celtics-detroit-pistons-KhN7BKha/
27/Oct,Detroit Pistons,89,109,Boston Celtics,usa/nba-2018-2019/detroit-pistons-boston-celtics-KjdE5hQ8/
25/Oct,Oklahoma City Thunder,95,101,Boston Celtics,usa/nba-2018-2019/oklahoma-city-thunder-boston-celtics-SdXzhZe9/
22/Oct,Boston Celtics,90,93,Orlando Magic,usa/nba-2018-2019/boston-celtics-orlando-magic-8bqVLnfo/
20/Oct,New York Knicks,101,103,Boston Celtics,usa/nba-2018-2019/new-york-knicks-boston-celtics-p4rLQytD/
19/Oct,Toronto Raptors,113,101,Boston Celtics,usa/nba-2018-2019/toronto-raptors-boston-celtics-AuinlodR/
16/Oct,Boston Celtics,105,87,Philadelphia 76ers,usa/nba-2018-2019/boston-celtics-philadelphia-76ers-lh9J9q5L/
30/Sep,Boston Celtics,115,112,Charlotte Hornets,usa/nba-2018-2019/boston-celtics-charlotte-hornets-QTWlrbNp/
28/Sep,Charlotte Hornets,104,97,Boston Celtics,usa/nba-2018-2019/charlotte-hornets-boston-celtics-ShiEl0pH/
15/Jul,Portland Trail Blazers,95,80,Boston Celtics,usa/nba-las-vegas-summer-league-2018/portland-trail-blazers-boston-celtics-KliUbPnR/
14/Jul,Boston Celtics,74,72,Miami Heat,usa/nba-las-vegas-summer-league-2018/boston-celtics-miami-heat-Emn1Vgj2/
12/Jul,Boston Celtics,82,75,New York Knicks,usa/nba-las-vegas-summer-league-2018/boston-celtics-new-york-knicks-GGdwf0HB/
09/Jul,Boston Celtics,100,80,Charlotte Hornets,usa/nba-las-vegas-summer-league-2018/boston-celtics-charlotte-hornets-C2UOxoMr/
07/Jul,Denver Nuggets,82,69,Boston Celtics,usa/nba-las-vegas-summer-league-2018/denver-nuggets-boston-celtics-t26mRENT/
06/Jul,Philadelphia 76ers,89,95,Boston Celtics,usa/nba-las-vegas-summer-league-2018/philadelphia-76ers-boston-celtics-bcaRXbvn/
09/May,Boston Celtics,114,112,Philadelphia 76ers,usa/nba-2017-2018/boston-celtics-philadelphia-76ers-bZK8ZYFQ/
07/May,Philadelphia 76ers,103,92,Boston Celtics,usa/nba-2017-2018/philadelphia-76ers-boston-celtics-UNQLf5Dq/
05/May,Philadelphia 76ers,98,101,Boston Celtics,usa/nba-2017-2018/philadelphia-76ers-boston-celtics-C6pk0RkM/
03/May,Boston Celtics,108,103,Philadelphia 76ers,usa/nba-2017-2018/boston-celtics-philadelphia-76ers-MHix3T53/
30/Apr,Boston Celtics,117,101,Philadelphia 76ers,usa/nba-2017-2018/boston-celtics-philadelphia-76ers-GK0nt6bj/
11/Apr,Boston Celtics,110,97,Brooklyn Nets,usa/nba-2017-2018/boston-celtics-brooklyn-nets-zP1uacGC/
10/Apr,Washington Wizards,113,101,Boston Celtics,usa/nba-2017-2018/washington-wizards-boston-celtics-Sbx2ovnD/
08/Apr,Boston Celtics,106,112,Atlanta Hawks,usa/nba-2017-2018/boston-celtics-atlanta-hawks-boLK30pp/
04/Apr,Toronto Raptors,96,78,Boston Celtics,usa/nba-2017-2018/toronto-raptors-boston-celtics-rVO6FI0g/
31/Mar,Boston Celtics,110,99,Toronto Raptors,usa/nba-2017-2018/boston-celtics-toronto-raptors-0ln5hwtE/
28/Mar,Utah Jazz,94,97,Boston Celtics,usa/nba-2017-2018/utah-jazz-boston-celtics-jqAVqChI/
26/Mar,Phoenix Suns,94,102,Boston Celtics,usa/nba-2017-2018/phoenix-suns-boston-celtics-IiTYcd1f/
25/Mar,Sacramento Kings,93,104,Boston Celtics,usa/nba-2017-2018/sacramento-kings-boston-celtics-Qc4epwXf/
23/Mar,Portland Trail Blazers,100,105,Boston Celtics,usa/nba-2017-2018/portland-trail-blazers-boston-celtics-tnj9YuYr/
20/Mar,Boston Celtics,100,99,Oklahoma City Thunder,usa/nba-2017-2018/boston-celtics-oklahoma-city-thunder-QyBGSD5h/
18/Mar,New Orleans Pelicans,108,89,Boston Celtics,usa/nba-2017-2018/new-orleans-pelicans-boston-celtics-GlCKdDLO/
16/Mar,Orlando Magic,83,92,Boston Celtics,usa/nba-2017-2018/orlando-magic-boston-celtics-rHHe6QhL/
14/Mar,Boston Celtics,124,125,Washington Wizards,usa/nba-2017-2018/boston-celtics-washington-wizards-dnzBfTg9/
11/Mar,Boston Celtics,97,99,Indiana Pacers,usa/nba-2017-2018/boston-celtics-indiana-pacers-riIoXsSe/
08/Mar,Minnesota Timberwolves,109,117,Boston Celtics,usa/nba-2017-2018/minnesota-timberwolves-boston-celtics-2NctiZVJ/
03/Mar,Houston Rockets,123,120,Boston Celtics,usa/nba-2017-2018/houston-rockets-boston-celtics-AghXbTS4/
28/Feb,Boston Celtics,134,106,Charlotte Hornets,usa/nba-2017-2018/boston-celtics-charlotte-hornets-Gjk7yZUt/
26/Feb,Boston Celtics,109,98,Memphis Grizzlies,usa/nba-2017-2018/boston-celtics-memphis-grizzlies-bZU3zYSk/
24/Feb,New York Knicks,112,121,Boston Celtics,usa/nba-2017-2018/new-york-knicks-boston-celtics-EsRoUd6G/
23/Feb,Detroit Pistons,98,110,Boston Celtics,usa/nba-2017-2018/detroit-pistons-boston-celtics-fRVBHJMA/
14/Feb,Boston Celtics,119,129,Los Angeles Clippers,usa/nba-2017-2018/boston-celtics-los-angeles-clippers-pUD117WC/
09/Feb,Boston Celtics,91,97,Indiana Pacers,usa/nba-2017-2018/boston-celtics-indiana-pacers-xnmGYHd9/
08/Feb,Washington Wizards,104,110,Boston Celtics,usa/nba-2017-2018/washington-wizards-boston-celtics-2VkqWOzB/
06/Feb,Toronto Raptors,111,91,Boston Celtics,usa/nba-2017-2018/toronto-raptors-boston-celtics-x2RY2ZP7/
04/Feb,Boston Celtics,97,96,Portland Trail Blazers,usa/nba-2017-2018/boston-celtics-portland-trail-blazers-f7H36vdJ/
02/Feb,Boston Celtics,119,110,Atlanta Hawks,usa/nba-2017-2018/boston-celtics-atlanta-hawks-vwno6Gai/
31/Jan,Boston Celtics,103,73,New York Knicks,usa/nba-2017-2018/boston-celtics-new-york-knicks-2iy7hcVi/
29/Jan,Denver Nuggets,110,111,Boston Celtics,usa/nba-2017-2018/denver-nuggets-boston-celtics-fB7FNxWH/
27/Jan,Golden State Warriors,109,105,Boston Celtics,usa/nba-2017-2018/golden-state-warriors-boston-celtics-IRXjVTXQ/
24/Jan,Los Angeles Clippers,102,113,Boston Celtics,usa/nba-2017-2018/los-angeles-clippers-boston-celtics-jwZz4iZR/
23/Jan,Los Angeles Lakers,108,107,Boston Celtics,usa/nba-2017-2018/los-angeles-lakers-boston-celtics-YLnZ1qnp/
21/Jan,Boston Celtics,95,103,Orlando Magic,usa/nba-2017-2018/boston-celtics-orlando-magic-dEIyGxBP/
18/Jan,Boston Celtics,80,89,Philadelphia 76ers,usa/nba-2017-2018/boston-celtics-philadelphia-76ers-dv2Sl0CQ/
16/Jan,Boston Celtics,113,116,New Orleans Pelicans,usa/nba-2017-2018/boston-celtics-new-orleans-pelicans-Eepxvqb8/
11/Jan,Philadelphia 76ers,103,114,Boston Celtics,usa/nba-2017-2018/philadelphia-76ers-boston-celtics-IBgKJ9hh/
06/Jan,Brooklyn Nets,85,87,Boston Celtics,usa/nba-2017-2018/brooklyn-nets-boston-celtics-G4harqX3/
05/Jan,Boston Celtics,91,84,Minnesota Timberwolves,usa/nba-2017-2018/boston-celtics-minnesota-timberwolves-21SPTqIA/
31/Dec,Boston Celtics,108,105,Brooklyn Nets,usa/nba-2017-2018/boston-celtics-brooklyn-nets-raMS3dbl/
28/Dec,Boston Celtics,99,98,Houston Rockets,usa/nba-2017-2018/boston-celtics-houston-rockets-02urd80A/
27/Dec,Charlotte Hornets,91,102,Boston Celtics,usa/nba-2017-2018/charlotte-hornets-boston-celtics-Q755rkWA/
25/Dec,Boston Celtics,103,111,Washington Wizards,usa/nba-2017-2018/boston-celtics-washington-wizards-GzVFXV98/
21/Dec,New York Knicks,102,93,Boston Celtics,usa/nba-2017-2018/new-york-knicks-boston-celtics-88n0O8Ns/
20/Dec,Boston Celtics,89,90,Miami Heat,usa/nba-2017-2018/boston-celtics-miami-heat-Kp9hSHOF/
18/Dec,Indiana Pacers,111,112,Boston Celtics,usa/nba-2017-2018/indiana-pacers-boston-celtics-zNSOgcIj/
16/Dec,Memphis Grizzlies,93,102,Boston Celtics,usa/nba-2017-2018/memphis-grizzlies-boston-celtics-ULqt2LAA/
15/Dec,Boston Celtics,95,107,Utah Jazz,usa/nba-2017-2018/boston-celtics-utah-jazz-8nXki4dh/
13/Dec,Boston Celtics,124,118,Denver Nuggets,usa/nba-2017-2018/boston-celtics-denver-nuggets-WlfpzCL0/
10/Dec,Detroit Pistons,81,91,Boston Celtics,usa/nba-2017-2018/detroit-pistons-boston-celtics-2iyuKvE5/
08/Dec,San Antonio Spurs,105,102,Boston Celtics,usa/nba-2017-2018/san-antonio-spurs-boston-celtics-GMgf8sFg/
06/Dec,Boston Celtics,97,90,Dallas Mavericks,usa/nba-2017-2018/boston-celtics-dallas-mavericks-r9Douqo7/
02/Dec,Boston Celtics,116,111,Phoenix Suns,usa/nba-2017-2018/boston-celtics-phoenix-suns-McLMJyJT/
30/Nov,Boston Celtics,108,97,Philadelphia 76ers,usa/nba-2017-2018/boston-celtics-philadelphia-76ers-8KQr8vKH/
27/Nov,Boston Celtics,108,118,Detroit Pistons,usa/nba-2017-2018/boston-celtics-detroit-pistons-UTBGCslk/
25/Nov,Indiana Pacers,98,108,Boston Celtics,usa/nba-2017-2018/indiana-pacers-boston-celtics-rDmZa44q/
24/Nov,Boston Celtics,118,103,Orlando Magic,usa/nba-2017-2018/boston-celtics-orlando-magic-C8LShmcG/
22/Nov,Miami Heat,104,98,Boston Celtics,usa/nba-2017-2018/miami-heat-boston-celtics-8bHufxxg/
20/Nov,Dallas Mavericks,102,110,Boston Celtics,usa/nba-2017-2018/dallas-mavericks-boston-celtics-0hfEwHiC/
18/Nov,Atlanta Hawks,99,110,Boston Celtics,usa/nba-2017-2018/atlanta-hawks-boston-celtics-lKT5CvgD/
16/Nov,Boston Celtics,92,88,Golden State Warriors,usa/nba-2017-2018/boston-celtics-golden-state-warriors-fg0wLBuG/
14/Nov,Brooklyn Nets,102,109,Boston Celtics,usa/nba-2017-2018/brooklyn-nets-boston-celtics-QaTmAfRc/
12/Nov,Boston Celtics,95,94,Toronto Raptors,usa/nba-2017-2018/boston-celtics-toronto-raptors-lIju84pU/
10/Nov,Boston Celtics,90,87,Charlotte Hornets,usa/nba-2017-2018/boston-celtics-charlotte-hornets-raM0Vws2/
08/Nov,Boston Celtics,107,96,Los Angeles Lakers,usa/nba-2017-2018/boston-celtics-los-angeles-lakers-2RV5t4k3/
06/Nov,Atlanta Hawks,107,110,Boston Celtics,usa/nba-2017-2018/atlanta-hawks-boston-celtics-OCr6BqjT/
05/Nov,Orlando Magic,88,104,Boston Celtics,usa/nba-2017-2018/orlando-magic-boston-celtics-nVgxIT6o/
03/Nov,Oklahoma City Thunder,94,101,Boston Celtics,usa/nba-2017-2018/oklahoma-city-thunder-boston-celtics-UHTsLdNP/
01/Nov,Boston Celtics,113,86,Sacramento Kings,usa/nba-2017-2018/boston-celtics-sacramento-kings-0xfQgKOQ/
30/Oct,Boston Celtics,108,94,San Antonio Spurs,usa/nba-2017-2018/boston-celtics-san-antonio-spurs-KrGnqLf2/
28/Oct,Miami Heat,90,96,Boston Celtics,usa/nba-2017-2018/miami-heat-boston-celtics-48sKihs5/
24/Oct,Boston Celtics,110,89,New York Knicks,usa/nba-2017-2018/boston-celtics-new-york-knicks-bDexCGTC/
